id,uniprot,gene,chrom,start,end
K08776,Q8VZH2,AT4G33090,,,
K17968,Q9SMZ9,AT4G33100,,,
K14157,Q9SMZ4,AT4G33150,,,
K15028,Q9SZA3,AT4G33250,,,
K03363,Q9S7I8,AT4G33260,,,
K15891,B3H6K6,AT4G33360,,,
K13116,Q9SZB4,AT4G33370,,,
K09598,Q93Z32,AT4G33410,,,
K13416,F4JIX9,AT4G33430,,,
K17744,O81884,AT4G33670,,,
K01969,Q9LDD8,AT4G34030,,,
K15923,Q8L7W8,AT4G34260,,,
K17607,Q8VXY4,AT4G34270,,,
K03527,Q94B35,AT4G34350,,,
K15901,Q6NMZ4,AT4G34412,,,
K17267,Q0WW26,AT4G34450,,,
K04536,A8MR96,AT4G34460,,,
K17261,O65902,AT4G34490,,,
K02959,O65686,AT4G34620,,,
K00801,P53799,AT4G34640,,,
K03965,Q945M1,AT4G34700,,,
K02834,O65693,AT4G34730,,,
K01244,Q7XA67,AT4G34840,,,
K01426,Q9SW47,AT4G34880,,,
K00106,Q8GUQ8,AT4G34890,,,
K14810,Q9SW44,AT4G34910,,,
K15272,F4JN00,AT4G35335,,,
K08739,F4JN26,AT4G35520,,,
K03858,Q8VY53,AT4G35530,,,
K12897,F4JNU3,AT4G35785,,,
K03006,P18616,AT4G35800,,,
K18757,Q94K80,AT4G35890,,,
K14169,O65628,AT4G35910,,,
K18826,F4JNX3,AT4G35987,,,
K10772,F4JNY0,AT4G36050,,,
K09755,Q42600,AT4G36220,,,
K12637,Q9M066,AT4G36380,,,
K18204,O23240,AT4G36400,,,
K17279,Q6NLY8,AT4G36720,,,
K13168,F4JR78,AT4G36980,,,
K13545,Q8LDU4,AT4G37000,,,
K14307,Q8RWH9,AT4G37130,,,
K01455,F4JS39,AT4G37550,,,
K18811,Q2V3B2,AT4G37630,,,
K07297,Q9SZG0,AT4G37680,,,
K02266,F4JSU5,AT4G37830,,,
K01610,Q9T074,AT4G37870,,,
K04043,Q8GUM2,AT4G37910,,,
K03437,Q8GYL4,AT4G38020,,,
K00726,F4JTL6,AT4G38240,,,
K11667,Q8RWS0,AT4G38495,,,
K10590,B3H700,AT4G38600,,,
K03029,P55034,AT4G38630,,,
K14311,F4JUG3,AT4G38760,,,
K05544,Q9T0J6,AT4G38890,,,
K07574,Q9SVI9,AT4G39040,,,
K18649,Q6NPM8,AT4G39120,,,
K15198,F4JVA4,AT4G39160,,,
K11851,F4JVD6,AT4G39370,,,
K13415,O22476,AT4G39400,,,
K19026,F4JW20,AT4G39420,,,
K12875,O65655,AT4G39680,,,
K17785,Q9ASV5,AT4G39690,,,
K02892,Q9SMR5,AT4G39880,,,
K11812,O81346,AT4G39950,,,
K15685,Q9LFC0,AT5G01160,,,
K06119,Q8S4F6,AT5G01220,,,
K14864,F4K7Z6,AT5G01230,,,
K06910,B3H785,AT5G01300,,,
K10863,Q9M041,AT5G01310,,,
K15100,Q9M038,AT5G01340,,,
K18813,Q9LZM0,AT5G02110,,,
K10403,Q5E913,AT5G02370,,,
K03850,Q8L638,AT5G02410,,,
K06940,Q9LZ14,AT5G02710,,,
K18732,Q9LZ08,AT5G02770,,,
K12129,Q93WK5,AT5G02810,,,
K07252,Q6NLA5,AT5G03080,,,
K09523,Q9LYW9,AT5G03160,,,
K15148,Q9LYW3,AT5G03220,,,
K14513,Q9S814,AT5G03280,,,
K01512,Q9LZF2,AT5G03370,,,
K15691,Q9LZE2,AT5G03450,,,
K18065,Q8GY31,AT5G03455,,,
K03457,Q9LZD0,AT5G03555,,,
K14510,Q0WUI6,AT5G03730,,,
K13680,W8Q6G5,AT5G03760,,,
K02527,W8QNB9,AT5G03770,,,
K01638,Q9LZC3,AT5G03860,,,
K02021,Q9LZB8,AT5G03910,,,
K14944,Q9LZ82,AT5G04430,,,
K18678,Q9LZ76,AT5G04490,,,
K00392,Q9LZ66,AT5G04590,,,
K14838,Q9LZ65,AT5G04600,,,
K00652,Q8GW43,AT5G04620,,,
K01267,Q9LZ26,AT5G04710,,,
K12190,Q9FF81,AT5G04920,,,
K10583,Q9FF66,AT5G05080,,,
K15711,Q9FF61,AT5G05130,,,
K12153,Q9FLC8,AT5G05260,,,
K03348,Q9FFF9,AT5G05560,,,
K08518,F4K0R0,AT5G05570,,,
K15683,Q9FFK8,AT5G05660,,,
K14318,Q9FFK6,AT5G05680,,,
K09588,F4K0T0,AT5G05690,,,
K13493,W8QNB5,AT5G05860,,,
K00809,F4K292,AT5G05920,,,
K16547,B3H5K9,AT5G05970,,,
K18460,F4K2C2,AT5G06120,,,
K17917,Q9FG38,AT5G06140,,,
K12827,Q9FG01,AT5G06160,,,
K14827,F4K3T5,AT5G06350,,,
K14842,Q9FNH2,AT5G06360,,,
K04082,Q8L7K4,AT5G06410,,,
K00102,Q94AX4,AT5G06580,,,
K16570,Q9FG37,AT5G06680,,,
K19044,Q4FE45,AT5G07270,,,
K08054,F4K6M8,AT5G07340,,,
K15979,F4K6N0,AT5G07350,,,
K00915,Q9LY23,AT5G07370,,,
K06316,F4K836,AT5G07630,,,
K08509,Q9SD96,AT5G07880,,,
K05280,Q9SD85,AT5G07990,,,
K08856,O04265,AT5G08160,,,
K10536,Q8GWW7,AT5G08170,,,
K11129,Q9LEY9,AT5G08180,,,
K15402,Q8L7B4,AT5G08250,,,
K01749,Q43316,AT5G08280,,,
K12859,Q9FE62,AT5G08290,,,
K01899,P68209,AT5G08300,,,
K16221,Q9FTA2,AT5G08330,,,
K00587,Q93W54,AT5G08335,,,
K06961,Q9FT93,AT5G08420,,,
K13338,Q9FNP1,AT5G08470,,,
K03942,Q9FNN5,AT5G08530,,,
K13211,Q9FNN3,AT5G08550,,,
K15171,F4KB46,AT5G08565,,,
K05278,Q96330,AT5G08640,,,
K21594,Q9FNM5,AT5G08650,,,
K02133,P83483,AT5G08670,,,
K17872,Q8GXR9,AT5G08740,,,
K11414,Q94AQ6,AT5G09230,,,
K12195,Q9FY89,AT5G09260,,,
K15422,Q84VY5,AT5G09290,,,
K06170,Q9FY84,AT5G09310,,,
K19801,Q0WPX9,AT5G09350,,,
K13099,F4KCL2,AT5G09390,,,
K09756,Q8VZU3,AT5G09640,,,
K11308,Q9LXD7,AT5G09740,,,
K12878,F4KFC9,AT5G09860,,,
K03035,B3H6B0,AT5G09900,,,
K09140,Q9LX21,AT5G10070,,,
K14396,Q9LX90,AT5G10350,,,
K10703,Q8VZB2,AT5G10480,,,
K01414,Q949P2,AT5G10540,,,
K00783,Q9LXB4,AT5G10620,,,
K14416,F4KI84,AT5G10630,,,
K11507,F4KI97,AT5G10710,,,
K11366,Q9LEW0,AT5G10790,,,
K12842,F4KIA8,AT5G10800,,,
K01755,Q9LEU8,AT5G10920,,,
K11807,Q9LEU6,AT5G10940,,,
K06947,Q8VYP6,AT5G11010,,,
K16241,Q1H5E5,AT5G11260,,,
K03940,Q42577,AT5G11770,,,
K04424,Q8S9K4,AT5G11850,,,
K17616,Q9LYI7,AT5G11860,,,
K13566,Q8RUF8,AT5G12040,,,
K01464,Q9FMP3,AT5G12200,,,
K16912,F4JZI0,AT5G12220,,,
K18158,Q8GUK1,AT5G12290,,,
K06963,Q94CK1,AT5G12410,,,
K09955,Q9LXU4,AT5G12950,,,
K12815,F4K2E9,AT5G13010,,,
K13430,Q9FE20,AT5G13160,,,
K00411,Q94JS0,AT5G13430,,,
K02137,B9DGP8,AT5G13450,,,
K15542,F4K3Y7,AT5G13480,,,
K01254,Q9FY49,AT5G13520,,,
K16279,F4K3Z6,AT5G13530,,,
K12613,Q8GW31,AT5G13570,,,
K03403,A8MR05,AT5G13630,,,
K11373,Q9FNA4,AT5G13680,,,
K01205,Q9FNA3,AT5G13690,,,
K13366,Q9FNA2,AT5G13700,,,
K00559,Q9LM02,AT5G13710,,,
K20791,Q9FKI4,AT5G13780,,,
K10569,Q9FFY2,AT5G13920,,,
K00660,Q460R0,AT5G13930,,,
K13250,Q94BY3,AT5G14030,,,
K14553,Q9FMU5,AT5G14050,,,
K21360,F4K5H6,AT5G14200,,,
K12177,F4K5I3,AT5G14250,,,
K03177,Q0WVR7,AT5G14460,,,
K14843,Q9LYK7,AT5G14520,,,
K14962,Q9LYK6,AT5G14530,,,
K07442,Q84K50,AT5G14600,,,
K11877,Q9LER5,AT5G14710,,,
K00278,Q94AY1,AT5G14760,,,
K00122,Q9S7E4,AT5G14780,,,
K00286,F4K884,AT5G14800,,,
K05286,Q94A15,AT5G14850,,,
K01231,Q9LFR0,AT5G14950,,,
K10862,Q8H1D9,AT5G15170,,,
K02997,B3H7J6,AT5G15200,,,
K10597,Q9LF41,AT5G15400,,,
K02160,Q9LLC1,AT5G15530,,,
K06672,F4K9U3,AT5G15540,,,
K14863,Q9LF27,AT5G15550,,,
K14560,Q683D4,AT5G15750,,,
K00621,Q9LFU9,AT5G15770,,,
K12135,Q39057,AT5G15840,,,
K15889,Q94AS5,AT5G15860,,,
K01180,Q9LFT3,AT5G15870,,,
K18171,Q9LFR9,AT5G16060,,,
K13093,Q9LF02,AT5G16260,,,
K10838,Q8W489,AT5G16630,,,
K02605,Q6E7H0,AT5G16690,,,
K14555,Q9LFE2,AT5G16750,,,
K11126,Q9SPU7,AT5G16850,,,
K10757,W8PUE7,AT5G17050,,,
K15425,Q8VY58,AT5G17070,,,
K02291,P37271,AT5G17230,,,
K05288,F4KGY0,AT5G17250,,,
K08339,Q9FFI2,AT5G17290,,,
K11799,F4KGZ4,AT5G17370,,,
K12261,Q9LF46,AT5G17380,,,
K16569,Q9C5H9,AT5G17410,,,
K03439,Q8L8R4,AT5G17660,,,
K00326,Q9ZNT1,AT5G17770,,,
K19035,Q9FKP0,AT5G17870,,,
K17583,Q67Z79,AT5G17930,,,
K00766,Q02166,AT5G17990,,,
K01836,P57750,AT5G18070,,,
K00965,Q9FK51,AT5G18200,,,
K12580,F4JWJ7,AT5G18230,,,
K05749,B3H6L9,AT5G18410,,,
K17601,F4JY12,AT5G18525,,,
K19073,Q1H537,AT5G18660,,,
K18177,F4JZJ5,AT5G18920,,,
K05289,F4JZM4,AT5G19130,,,
K17757,Q94AF2,AT5G19150,,,
K10686,O65041,AT5G19180,,,
K14409,A9QM73,AT5G19400,,,
K03241,Q1G3F7,AT5G19485,,,
K18787,Q9S7X6,AT5G19530,,,
K07018,Q8GYI7,AT5G19630,,,
K08653,Q0WUG6,AT5G19660,,,
K17550,Q84WJ9,AT5G19680,,,
K15153,Q8VYB1,AT5G19910,,,
K18404,Q8L502,AT5G19950,,,
K03066,Q9C5U3,AT5G19990,,,
K07936,P41916,AT5G20010,,,
K06130,Q8L9X1,AT5G20060,,,
K03426,Q94A82,AT5G20070,,,
K15133,F4K460,AT5G20170,,,
K02919,Q8W464,AT5G20180,,,
K02995,Q93VG5,AT5G20290,,,
K20032,Q52T38,AT5G20350,,,
K13428,C0LGT6,AT5G20480,,,
K03676,Q8LFQ6,AT5G20500,,,
K14849,Q8RY12,AT5G20600,,,
K04482,P94102,AT5G20850,,,
K09494,Q940P8,AT5G20890,,,
K16274,Q8RXD3,AT5G20910,,,
K08864,Q39238,AT5G20930,,,
K15376,Q39054,AT5G20990,,,
K02221,F4K8C4,AT5G21920,,,
K01533,B9DFX7,AT5G21930,,,
K10754,Q9C587,AT5G22010,,,
K09528,F4K8E9,AT5G22080,,,
K11108,Q9C578,AT5G22100,,,
K02325,Q500V9,AT5G22110,,,
K05284,F4K8F7,AT5G22130,,,
K13035,P46011,AT5G22300,,,
K04499,Q9FMR9,AT5G22330,,,
K06874,F4K9W6,AT5G22480,,,
K15505,Q9FNI6,AT5G22750,,,
K11824,Q8LPL6,AT5G22770,,,
K15741,Q9FG67,AT5G23010,,,
K15742,Q9FN52,AT5G23020,,,
K13123,Q8GXN9,AT5G23080,,,
K04797,P57742,AT5G23290,,,
K00254,P32746,AT5G23300,,,
K17782,Q8GYJ4,AT5G23395,,,
K02895,Q9LT09,AT5G23535,,,
K03030,A8MR12,AT5G23540,,,
K09537,Q8L7M3,AT5G23590,,,
K14950,Q9LT02,AT5G23630,,,
K03025,Q9LSZ5,AT5G23710,,,
K14165,F4KE96,AT5G23720,,,
K14402,Q9LKF9,AT5G23880,,,
K14184,Q84UU4,AT5G23960,,,
K03609,Q9MBA2,AT5G24020,,,
K01278,Q9FNF6,AT5G24260,,,
K09122,Q9FIN8,AT5G24340,,,
K12130,Q6LA42,AT5G24470,,,
K15442,F4KH85,AT5G24670,,,
K12592,Q93VA9,AT5G25080,,,
K03130,Q6S7B0,AT5G25150,,,
K15336,F4JWT7,AT5G25480,,,
K15029,F4JY76,AT5G25754,,,
K10689,Q8LGF7,AT5G25760,,,
K03253,Q8GUM1,AT5G25780,,,
K04122,Q93ZB2,AT5G25900,,,
K11418,Q944K3,AT5G26040,,,
K08851,B3H6N3,AT5G26110,,,
K15264,Q8GYE8,AT5G26180,,,
K09495,Q84WV1,AT5G26360,,,
K15535,B3H4K8,AT5G26570,,,
K04799,O65251,AT5G26680,,,
K01885,O82462,AT5G26710,,,
K13152,F4K1A8,AT5G26749,,,
K03216,Q6NPL4,AT5G26880,,,
K21456,P46416,AT5G27380,,,
K17426,Q8GXP7,AT5G27395,,,
K12948,Q53YF3,AT5G27430,,,
K00869,P46086,AT5G27450,,,
K06634,Q8W5S1,AT5G27620,,,
K10900,Q9FT69,AT5G27680,,,
K12623,F4K4E3,AT5G27720,,,
K10532,Q94CC1,AT5G27730,,,
K12867,Q9LKU3,AT5G28740,,,
K03116,Q9LKU2,AT5G28750,,,
K10046,Q93VR3,AT5G28840,,,
K18789,W8PUC9,AT5G33290,,,
K10088,Q8GWH3,AT5G35080,,,
K01961,F4JYE1,AT5G35360,,,
K12607,Q93ZI7,AT5G35430,,,
K00142,F4K1G2,AT5G35930,,,
K18670,Q9FGC1,AT5G35980,,,
K16205,Q9LVY2,AT5G36150,,,
K19269,P0DKC4,AT5G36700,,,
K01895,B9DGD6,AT5G36880,,,
K11663,Q9FHW2,AT5G37055,,,
K15406,Q93ZR6,AT5G37300,,,
K12850,F4K754,AT5G37370,,,
K03934,Q9FGI6,AT5G37510,,,
K06678,F4K790,AT5G37630,,,
K01469,Q9FIZ7,AT5G37830,,,
K00868,Q8W1X2,AT5G37850,,,
K03848,Q9FF17,AT5G38460,,,
K06001,Q9FFW8,AT5G38530,,,
K14545,Q8GYF9,AT5G38720,,,
K07573,A2RVT9,AT5G38890,,,
K09590,Q9FMA5,AT5G38970,,,
K17434,Q940G3,AT5G39600,,,
K17422,Q8GXS6,AT5G39800,,,
K07007,F4KFW9,AT5G39940,,,
K05954,Q38920,AT5G40280,,,
K14314,F4KHD8,AT5G40480,,,
K14850,Q84JC0,AT5G40530,,,
K07556,Q94BY8,AT5G40660,,,
K12386,P57758,AT5G40670,,,
K06640,Q9FKS4,AT5G40820,,,
K15400,Q94CD1,AT5G41040,,,
K10848,F4JWY5,AT5G41150,,,
K11883,Q9FLL1,AT5G41190,,,
K10843,Q9FUG4,AT5G41360,,,
K20457,F4JYE9,AT5G41480,,,
K11792,Q9FFS4,AT5G41560,,,
K17771,Q9ASY8,AT5G41685,,,
K12869,F4JZX8,AT5G41770,,,
K07020,Q9FJ29,AT5G41850,,,
K02684,F4JZZ1,AT5G41880,,,
K05309,Q9FHX0,AT5G42150,,,
K19037,Q8L9W3,AT5G42200,,,
K01113,F4K1J1,AT5G42370,,,
K12173,Q5XF81,AT5G42470,,,
K16207,Q9FJV8,AT5G42600,,,
K01404,F4K306,AT5G42620,,,
K01723,Q96242,AT5G42650,,,
K14499,Q9FMZ0,AT5G42750,,,
K06287,F4K330,AT5G42770,,,
K13082,P51102,AT5G42800,,,
K12178,Q8L5U0,AT5G42970,,,
K12663,A8MRJ9,AT5G43280,,,
K11673,Q9LSW2,AT5G43500,,,
K18151,Q8VXY9,AT5G43600,,,
K10085,Q9FG93,AT5G43710,,,
K17769,Q9FNC9,AT5G43970,,,
K07393,Q1H5B1,AT5G44000,,,
K12883,Q9XFD1,AT5G44200,,,
K16219,Q5PP70,AT5G44450,,,
K15799,Q4KSH9,AT5G44630,,,
K02542,F4KAB8,AT5G44635,,,
K17411,Q8GXH5,AT5G44710,,,
K03509,Q8H2D5,AT5G44740,,,
K03515,A3EWL3,AT5G44750,,,
K08906,Q93VA3,AT5G45040,,,
K03021,F4KD38,AT5G45140,,,
K16226,Q9XGM3,AT5G45250,,,
K16225,P0DKH5,AT5G45260,,,
K11341,Q9FH40,AT5G45600,,,
K08337,Q94CD5,AT5G45900,,,
K00819,Q9FNK4,AT5G46180,,,
K02541,Q9FL33,AT5G46280,,,
K13420,Q9FL28,AT5G46330,,,
K11826,O23140,AT5G46630,,,
K14837,A8MQH7,AT5G46840,,,
K07541,F4KIV8,AT5G46850,,,
K14326,Q9FJR0,AT5G47010,,,
K02134,Q96252,AT5G47030,,,
K01338,O64948,AT5G47040,,,
K14517,O80338,AT5G47220,,,
K02965,P39697,AT5G47320,,,
K14445,Q8LG88,AT5G47560,,,
K15445,Q9FGI9,AT5G47680,,,
K00626,F4JYM8,AT5G47720,,,
K13216,Q9FIK2,AT5G47790,,,
K10395,Q8GS71,AT5G47820,,,
K03946,Q9FIJ2,AT5G47890,,,
K15821,Q9FI37,AT5G48010,,,
K15075,Q0WVF8,AT5G48120,,,
K16586,Q0WQE7,AT5G48520,,,
K06675,F4K1S1,AT5G48600,,,
K15161,F4K359,AT5G48630,,,
K01918,Q9FKB3,AT5G48840,,,
K12624,Q9FKB0,AT5G48870,,,
K13065,Q9FI78,AT5G48930,,,
K10735,B3H4Z5,AT5G49010,,,
K10895,F4K4R1,AT5G49110,,,
K14721,Q9FGZ3,AT5G49530,,,
K16750,F4K657,AT5G49550,,,
K01456,Q9FGY9,AT5G49570,,,
K00854,Q949W8,AT5G49650,,,
K08247,Q9LTB2,AT5G49810,,,
K06638,Q9LTY1,AT5G49880,,,
K17759,Q9LTX3,AT5G49970,,,
K03501,F4K7J0,AT5G50110,,,
K03517,Q9FGS4,AT5G50210,,,
K17890,Q6NNP0,AT5G50230,,,
K00573,Q64J17,AT5G50240,,,
K07739,Q93ZR1,AT5G50320,,,
K04485,Q0WVW9,AT5G50340,,,
K08246,F4K8Y4,AT5G50375,,,
K17780,Q9XGY4,AT5G50810,,,
K04649,F4KAG5,AT5G50870,,,
K15190,Q6NPC9,AT5G51130,,,
K14310,F4KBW6,AT5G51200,,,
K17662,Q500Z1,AT5G51220,,,
K04715,Q6USK2,AT5G51290,,,
K11266,Q9FGN7,AT5G51340,,,
K01410,F4KDA5,AT5G51540,,,
K14401,Q9FGR0,AT5G51660,,,
K13458,Q9SE33,AT5G51700,,,
K00008,Q9FJ95,AT5G51970,,,
K16908,Q9FJ82,AT5G52100,,,
K16833,F4KEU1,AT5G52200,,,
K07952,Q38921,AT5G52210,,,
K11270,F4KEU5,AT5G52220,,,
K12447,Q9C5I1,AT5G52560,,,
K04079,P27323,AT5G52640,,,
K14855,Q9FLX9,AT5G52820,,,
K03949,Q9FLX7,AT5G52840,,,
K03155,Q9FLX0,AT5G52910,,,
K15902,Q8GWD7,AT5G53045,,,
K00264,Q9LV03,AT5G53460,,,
K18466,Q9FJD0,AT5G53530,,,
K05275,Q56Y42,AT5G53580,,,
K03514,Q84WU1,AT5G53770,,,
K16054,F4JYQ5,AT5G53850,,,
K17193,W8Q6A1,AT5G54060,,,
K00451,Q9ZRA2,AT5G54080,,,
K13066,Q9FK25,AT5G54160,,,
K10865,Q9XGM2,AT5G54260,,,
K08914,Q9S7M0,AT5G54270,,,
K03146,Q38814,AT5G54770,,,
K14776,Q9FFT9,AT5G54910,,,
K11996,Q9ZNW0,AT5G55130,,,
K02907,Q8L908,AT5G55140,,,
K18848,Q9FLN8,AT5G55250,,,
K03163,F4K3F4,AT5G55300,,,
K03714,W8PUA9,AT5G55500,,,
K11416,Q9FE17,AT5G55760,,,
K06210,F4K688,AT5G55810,,,
K02259,Q9FKT8,AT5G56090,,,
K12880,Q9FKT5,AT5G56130,,,
K16616,Q9FKT0,AT5G56180,,,
K18835,Q9FG77,AT5G56270,,,
K13342,Q9FMA3,AT5G56290,,,
K18886,Q5XF78,AT5G56300,,,
K08288,Q9FM96,AT5G56360,,,
K04368,Q9FJV0,AT5G56580,,,
K11303,Q9FJT8,AT5G56740,,,
K00671,Q9LTR9,AT5G57020,,,
K06444,Q38932,AT5G57030,,,
K08234,Q9LTR8,AT5G57040,,,
K10777,Q9LL84,AT5G57160,,,
K19306,Q9LVD0,AT5G57280,,,
K06127,Q9LVC8,AT5G57300,,,
K05768,Q9LVC6,AT5G57320,,,
K12115,F4KAN2,AT5G57360,,,
K12846,Q9FIE4,AT5G57370,,,
K10880,Q9FKM5,AT5G57450,,,
K14504,Q38857,AT5G57560,,,
K19562,B0F481,AT5G57590,,,
K01805,Q9FKK7,AT5G57655,,,
K18482,Q8L493,AT5G57850,,,
K06693,Q8LAJ4,AT5G57950,,,
K03665,Q9FJM0,AT5G57960,,,
K08516,F4KDI1,AT5G58060,,,
K03098,Q9FGT8,AT5G58070,,,
K13484,Q9LVM5,AT5G58220,,,
K01522,F4KEV7,AT5G58240,,,
K03063,Q9SEI4,AT5G58290,,,
K00051,Q9LVL7,AT5G58330,,,
K17973,F4KEY9,AT5G58450,,,
K13098,Q94KD0,AT5G58470,,,
K18270,Q8RWW8,AT5G58510,,,
K15892,Q67ZM7,AT5G58560,,,
K11363,Q94BV2,AT5G58575,,,
K19517,Q93Z01,AT5G58730,,,
K10140,Q6NQ88,AT5G58760,,,
K15401,P48422,AT5G58860,,,
K03872,Q9FIG0,AT5G59140,,,
K03015,P38421,AT5G59180,,,
K00943,F4KJ62,AT5G59440,,,
K12593,Q9LTI4,AT5G59460,,,
K07025,F4KJ69,AT5G59480,,,
K03539,F4JXF0,AT5G59980,,,
K03018,F4JXF8,AT5G60040,,,
K12131,Q9LVG4,AT5G60100,,,
K08597,Q9LSS7,AT5G60190,,,
K18532,Q9FJI1,AT5G60340,,,
K17815,Q9FKK6,AT5G60370,,,
K08681,Q8LAD0,AT5G60540,,,
K03526,B3H725,AT5G60600,,,
K13506,Q8GWG0,AT5G60620,,,
K06185,Q9FJH6,AT5G60790,,,
K14406,Q8L4J2,AT5G60940,,,
K14777,Q8GY84,AT5G60990,,,
K18663,Q9FNQ1,AT5G61140,,,
K15177,F4K204,AT5G61150,,,
K14329,Q9FNP9,AT5G61160,,,
K14782,Q9FLK0,AT5G61330,,,
K12127,Q9LKL2,AT5G61380,,,
K08343,Q0WWQ1,AT5G61500,,,
K00344,A1L4Y4,AT5G61510,,,
K01444,Q56W64,AT5G61540,,,
K14859,Q9ASU7,AT5G61770,,,
K03107,Q9FH46,AT5G61970,,,
K07561,Q8RWW3,AT5G62030,,,
K16911,Q39189,AT5G62190,,,
K05019,Q9LVA7,AT5G62290,,,
K16222,Q8W1E3,AT5G62430,,,
K00294,Q8VZC3,AT5G62530,,,
K17602,F4K7S9,AT5G62760,,,
K00099,F4K7T6,AT5G62790,,,
K13343,Q9FXT6,AT5G62810,,,
K17868,Q9FM51,AT5G63010,,,
K10990,B3H7H7,AT5G63540,,,
K02208,Q84TI6,AT5G63610,,,
K05546,Q9FN05,AT5G63840,,,
K00013,Q9C5U8,AT5G63890,,,
K05906,P57681,AT5G63910,,,
K02327,F4KC69,AT5G63960,,,
K02701,F4KC80,AT5G64040,,,
K02493,Q9FMI5,AT5G64150,,,
K12891,Q9FMG4,AT5G64200,,,
K12828,Q9FMF9,AT5G64270,,,
K01431,Q8H183,AT5G64370,,,
K02331,Q9FGF4,AT5G64420,,,
K10879,Q682D3,AT5G64520,,,
K10751,Q9SXY1,AT5G64630,,,
K13124,Q94AH2,AT5G64730,,,
K07933,Q9C5J9,AT5G64813,,,
K02904,Q9FJP3,AT5G65220,,,
K04487,A8MSF1,AT5G65720,,,
K10606,B9DHA4,AT5G65740,,,
K18477,O49532,AT5G65860,,,
K07088,Q9FKY4,AT5G65980,,,
K06928,Q6ID68,AT5G66005,,,
K08999,Q8GWL4,AT5G66050,,,
K01735,Q8VYV7,AT5G66120,,,
K06662,Q9MBA3,AT5G66130,,,
K03595,Q8VZ74,AT5G66470,,,
K14559,Q9FJY5,AT5G66540,,,
K12670,Q944K2,AT5G66680,,,
K19001,Q9XFH4,AT5G66750,,,
K09838,Q9FGC7,AT5G67030,,,
K02320,Q9FHA3,AT5G67100,,,
K13717,F4K3M5,AT5G67170,,,
K05542,Q9FH91,AT5G67220,,,
K04508,Q9FN19,AT5G67320,,,
K10598,Q9FJX0,AT5G67530,,,
K03937,Q9FJW4,AT5G67590,,,
K11338,Q9FJW0,AT5G67630,,,
K02703,P83755,ArthCp002,,,
K02712,P56782,ArthCp005,,,
K02710,P62100,ArthCp006,,,
K02111,P56757,ArthCp007,,,
K02110,P56760,ArthCp009,,,
K02108,P56758,ArthCp010,,,
K03046,P56764,ArthCp012,,,
K03043,P50546,ArthCp014,,,
K03689,P61039,ArthCp015,,,
K02714,P62109,ArthCp016,,,
K02706,P56761,ArthCp017,,,
K02705,P56778,ArthCp018,,,
K02724,P56790,ArthCp019,,,
K02690,P56767,ArthCp021,,,
K02689,P56766,ArthCp022,,,
K05581,P56754,ArthCp025,,,
K05582,P56756,ArthCp026,,,
K05574,P56751,ArthCp027,,,
K02114,P09468,ArthCp028,,,
K02112,P19366,ArthCp029,,,
K01601,O03042,ArthCp030,,,
K01963,P56765,ArthCp031,,,
K02696,P56768,ArthCp032,,,
K02634,P56771,ArthCp035,,,
K02711,P56781,ArthCp036,,,
K02713,P60129,ArthCp037,,,
K02708,P62095,ArthCp038,,,
K02707,P56779,ArthCp039,,,
K02640,P56775,ArthCp041,,,
K02697,P56769,ArthCp042,,,
K02963,P56807,ArthCp044,,,
K02704,P56777,ArthCp049,,,
K02718,P61839,ArthCp050,,,
K02715,Q7HIW7,ArthCp051,,,
K02709,P56780,ArthCp052,,,
K02635,P56773,ArthCp053,,,
K02637,P56774,ArthCp054,,,
K03040,P56762,ArthCp055,,,
K02948,P56802,ArthCp056,,,
K02994,P56801,ArthCp058,,,
K02878,P56793,ArthCp060,,,
K02982,P56798,ArthCp061,,,
K02886,P56791,ArthCp064,,,
K05573,P0CC32,ArthCp068,,,
K05577,P56752,ArthCp071,,,
K05575,P26288,ArthCp074,,,
K02691,P62090,ArthCp075,,,
K05576,P26289,ArthCp076,,,
K05578,Q95695,ArthCp077,,,
K05580,P56755,ArthCp078,,,
K05572,Q37165,ArthCp079,,,
K05579,P56753,ArthCp080,,,
K02956,P56805,ArthCp081,,,
K03883,P29388,ArthMp006,,,
K03936,Q95748,ArthMp007,,,
K02261,P93285,ArthMp015,,,
K03884,P60497,ArthMp024,,,
K03935,P93306,ArthMp043,,,
K03881,P93313,ArthMp051,,,
K03882,Q04614,ArthMp058,,,
K02256,P60620,ArthMp109,,,
K00507,,K00507,,,
K00510,,K00510,,,
K00566,,K00566,,,
K00861,,K00861,,,
K01054,,K01054,,,
K01920,,K01920,,,
K01982,,K01982,,,
K02495,,K02495,,,
K05674,,K05674,,,
K08334,,K08334,,,
K08488,,K08488,,,
K14219,,K14219,,,
K14221,,K14221,,,
K14222,,K14222,,,
K14223,,K14223,,,
K14224,,K14224,,,
K14225,,K14225,,,
K14226,,K14226,,,
K14227,,K14227,,,
K14228,,K14228,,,
K14230,,K14230,,,
K14231,,K14231,,,
K14232,,K14232,,,
K14233,,K14233,,,
K14234,,K14234,,,
K14235,,K14235,,,
K14237,,K14237,,,
K19891,,K19891,,,
K19892,,K19892,,,
K19893,,K19893,,,
